frame_id,PHF,PHR,PFS,PS,PSP,PHP,flash,pattern
0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
6,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
7,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
8,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
9,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
10,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
15,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
16,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
18,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
23,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
24,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
26,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
31,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
32,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
34,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
38,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
39,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
40,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
42,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
43,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
44,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
45,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
46,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
47,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
48,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
49,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
50,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
51,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
55,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
60,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
61,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
62,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
63,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
64,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
65,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
66,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
67,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
68,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
69,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
70,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
71,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
72,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
73,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
76,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
77,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
78,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
80,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
84,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
85,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
86,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
88,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
92,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
93,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
94,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
96,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
100,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
101,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
102,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
103,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
104,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
105,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
106,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
107,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
108,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
109,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
110,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
111,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
112,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
113,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
114,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
115,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
116,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
117,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
118,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
