frame_id,PHF,PHR,PFS,PS,PSP,PHP,flash,pattern
1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
10,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
11,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
12,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
13,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
14,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
18,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
19,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
20,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
21,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
22,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
23,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
25,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
26,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
27,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
28,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
29,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
30,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
31,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
32,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
33,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
34,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
35,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
36,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
37,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
38,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
39,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
40,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
41,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
42,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
43,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
44,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
45,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
46,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
47,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
48,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
53,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
55,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
57,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
59,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
60,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
61,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
62,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
63,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
64,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
67,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
68,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
69,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
70,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
71,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
72,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
73,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
74,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
75,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
76,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
77,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
78,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
79,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
80,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
81,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
82,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
83,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
84,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
85,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
86,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
87,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
88,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
89,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
90,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
91,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
92,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
93,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
94,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
95,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
96,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
97,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
98,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
99,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
