frame_id,PHF,PHR,PFS,PS,PSP,PHP,flash,pattern
0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
101,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
102,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
103,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
104,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
106,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
107,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
108,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
109,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
110,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
111,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
112,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
114,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
115,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
116,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
117,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
118,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
119,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
120,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
121,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
122,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
123,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
124,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
126,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
127,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
128,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
129,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
130,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
131,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
132,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
133,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
134,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
135,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
136,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
137,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
138,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
139,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
140,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
141,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
142,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
143,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
144,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
145,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
146,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
147,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
148,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
149,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
151,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
152,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
153,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
154,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
155,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
156,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
157,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
158,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
159,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
160,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
161,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
162,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
163,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
164,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
165,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
166,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
167,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
168,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
169,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
170,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
171,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
172,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
173,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
174,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
175,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
176,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
177,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
178,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
179,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
180,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
181,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
182,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
183,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
184,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
185,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
186,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
187,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
188,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
190,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
191,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
193,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
194,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
195,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
196,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
197,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
198,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
199,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
201,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
202,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
203,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
204,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
205,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
206,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
207,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
