frame_id,PHF,PHR,PFS,PS,PSP,PHP,flash,pattern
1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
5,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
9,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
10,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
11,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
12,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
13,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
14,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
15,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
16,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
17,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
18,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
19,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
20,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
21,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
22,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
23,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
24,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
25,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
26,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
27,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
28,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
29,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
30,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
31,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
32,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
33,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
34,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
35,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
36,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
37,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
38,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
39,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
40,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
41,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
42,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
43,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
44,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
45,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
46,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
47,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
48,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
49,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
50,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
51,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
52,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
53,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
54,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
55,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
